triplet_id	entity	entity_type	relationship	target	target_type	start_date	end_date	ticker	year	source_file	chunk_id
tgna_2016_page_68_chunk_4_triplet_11	cofactor ( shoplocal )	COMP	operates_in	chicago , il	GPE	January 2016	December 2016	TGNA	2016	TGNA_10k_2016.pdf	chunk_4
gme_2015_page_9_chunk_2_triplet_10	gme	ORG	operates_in	italy	GPE	January 2015	December 2015	GME	2015	GME_10k_2015.pdf	chunk_2
well_2023_page_4_chunk_1_triplet_7	well	ORG	operates_in	triple-net segment	SEGMENT	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
well_2022_page_124_chunk_2_triplet_30	well	ORG	operates_in	millbrook , ny	GPE	January 2022	December 2022	WELL	2022	WELL_10k_2022.pdf	chunk_2
well_2019_page_121_chunk_3_triplet_8	well	ORG	operates_in	dayton , oh	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_3
well_2021_page_131_chunk_3_triplet_20	well	ORG	operates_in	montgomeryville , pa	GPE	January 2021	default_end_timestamp	WELL	2021	WELL_10k_2021.pdf	chunk_3
cnp_2018_page_141_chunk_6_triplet_6	cnp	ORG	operates_in	consumer good	SECTOR	January 2018	December 2018	CNP	2018	CNP_10k_2018.pdf	chunk_6
vz_2014_page_11_chunk_1_triplet_12	vz	ORG	operates_in	global wholesale market	SEGMENT	January 2014	December 2014	VZ	2014	VZ_10k_2014.pdf	chunk_1
rcl_2017_page_5_chunk_1_triplet_14	rcl	SEGMENT	operates_in	europe	GPE	January 2017	default_end_timestamp	RCL	2017	RCL_10k_2017.pdf	chunk_1
cat_2024_page_15_chunk_1_triplet_12	cat	ORG	operates_in	competitive environment	MACRO_CONDITION	January 2024	December 2024	CAT	2024	CAT_10k_2024.pdf	chunk_1
well_2023_page_141_chunk_1_triplet_39	well	ORG	operates_in	lawton , ok	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
well_2021_page_124_chunk_4_triplet_7	well	ORG	operates_in	montgomery , al	GPE	January 2021	default_end_timestamp	WELL	2021	WELL_10k_2021.pdf	chunk_4
well_2023_page_129_chunk_1_triplet_32	well	ORG	operates_in	chesterfield , va	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
well_2024_page_143_chunk_1_triplet_42	well	ORG	operates_in	south haven , mi	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
amzn_2023_page_70_chunk_8_triplet_10	amzn	ORG	operates_in	international	GPE	January 2023	default_end_timestamp	AMZN	2023	AMZN_10k_2023.pdf	chunk_8
well_2023_page_128_chunk_4_triplet_6	well	ORG	operates_in	baton rouge , la	GPE	January 2013	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_4
well_2022_page_120_chunk_4_triplet_5	well	ORG	operates_in	bellingham , wa	GPE	January 2022	default_end_timestamp	WELL	2022	WELL_10k_2022.pdf	chunk_4
cat_2023_page_25_chunk_1_triplet_34	cat	ORG	operates_in	south korea	GPE	January 2023	December 2023	CAT	2023	CAT_10k_2023.pdf	chunk_1
cnp_2024_page_50_chunk_1_triplet_3	cnp	ORG	operates_in	natural gas	SEGMENT	January 2024	December 2024	CNP	2024	CNP_10k_2024.pdf	chunk_1
well_2020_page_125_chunk_3_triplet_17	well	ORG	operates_in	dublin , oh	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_3
cnp_2015_page_35_chunk_1_triplet_9	enable	COMP	operates_in	louisiana	GPE	January 2015	December 2015	CNP	2015	CNP_10k_2015.pdf	chunk_1
cnp_2019_page_11_chunk_1_triplet_18	cnp	ORG	operates_in	central indiana	GPE	January 2019	December 2019	CNP	2019	CNP_10k_2019.pdf	chunk_1
well_2024_page_149_chunk_1_triplet_65	well	ORG	operates_in	newport , or	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2019_page_120_chunk_1_triplet_5	well	ORG	operates_in	bracknell , uk	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_1
amzn_2022_page_67_chunk_2_triplet_1	amzn	ORG	operates_in	united state	GPE	January 2019	December 2021	AMZN	2022	AMZN_10k_2022.pdf	chunk_2
amzn_2017_page_50_chunk_1_triplet_8	amzn	ORG	operates_in	italy	GPE	January 2017	December 2017	AMZN	2017	AMZN_10k_2017.pdf	chunk_1
well_2024_page_138_chunk_1_triplet_41	well	ORG	operates_in	fort worth , tx	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2019_page_122_chunk_3_triplet_31	well	ORG	operates_in	granger , in	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_3
pom_2015_page_162_chunk_3_triplet_13	pom	ORG	operates_in	new jersey	GPE	January 2010	December 2015	POM	2015	POM_10k_2015.pdf	chunk_3
rcl_2024_page_57_chunk_1_triplet_14	rcl	ORG	operates_in	international business operation	SEGMENT	January 2024	December 2024	RCL	2024	RCL_10k_2024.pdf	chunk_1
well_2019_page_115_chunk_4_triplet_8	well	ORG	operates_in	seattle , wa	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_4
well_2021_page_133_chunk_3_triplet_28	well	ORG	operates_in	west palm beach , fl	GPE	January 2021	December 2021	WELL	2021	WELL_10k_2021.pdf	chunk_3
well_2019_page_124_chunk_1_triplet_4	well	ORG	operates_in	largo , fl	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_1
cnp_2024_page_19_chunk_3_triplet_2	cnp	ORG	operates_in	minneapolis	GPE	January 2024	default_end_timestamp	CNP	2024	CNP_10k_2024.pdf	chunk_3
well_2020_page_126_chunk_3_triplet_2	well	ORG	operates_in	grosse pointe , mi	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_3
well_2023_page_130_chunk_1_triplet_57	well	ORG	operates_in	highland park , il	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
vz_2017_page_11_chunk_1_triplet_11	vz	ORG	operates_in	150 country	GPE	January 2017	December 2017	VZ	2017	VZ_10k_2017.pdf	chunk_1
amzn_2023_page_67_chunk_3_triplet_7	amzn	ORG	operates_in	germany	GPE	January 2023	December 2023	AMZN	2023	AMZN_10k_2023.pdf	chunk_3
cnp_2021_page_18_chunk_3_triplet_5	cnp	ORG	operates_in	indiana	GPE	January 2021	December 2021	CNP	2021	CNP_10k_2021.pdf	chunk_3
rcl_2016_page_13_chunk_1_triplet_3	rcl	ORG	operates_in	united state	GPE	January 2017	December 2017	RCL	2016	RCL_10k_2016.pdf	chunk_1
well_2024_page_136_chunk_1_triplet_33	well	ORG	operates_in	cary , nc	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2020_page_123_chunk_2_triplet_15	well	ORG	operates_in	weston	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_2
well_2024_page_148_chunk_1_triplet_11	well	ORG	operates_in	harrow , great london , uk	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2021_page_120_chunk_4_triplet_16	well	ORG	operates_in	bothell , wa	GPE	January 2021	default_end_timestamp	WELL	2021	WELL_10k_2021.pdf	chunk_4
well_2023_page_141_chunk_1_triplet_63	well	ORG	operates_in	mount vernon	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
rcl_2018_page_5_chunk_1_triplet_49	azamara club cruise	SEGMENT	operates_in	northern europe	GPE	January 2018	December 2018	RCL	2018	RCL_10k_2018.pdf	chunk_1
well_2020_page_131_chunk_2_triplet_5	well	ORG	operates_in	agawam , ma	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_2
gme_2014_page_80_chunk_1_triplet_7	gme	ORG	operates_in	europe segment	SEGMENT	January 2014	December 2014	GME	2014	GME_10k_2014.pdf	chunk_1
rcl_2020_page_7_chunk_2_triplet_6	rcl	ORG	operates_in	asia/pacific	GPE	January 2020	default_end_timestamp	RCL	2020	RCL_10k_2020.pdf	chunk_2
well_2019_page_131_chunk_2_triplet_4	well	ORG	operates_in	alpharetta , ga	GPE	January 2019	December 2023	WELL	2019	WELL_10k_2019.pdf	chunk_2
well_2024_page_143_chunk_1_triplet_47	well	ORG	operates_in	southbourne , uk	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
dxc_2020_page_108_chunk_3_triplet_14	dxc	ORG	operates_in	luxembourg	GPE	March 2020	December 2020	DXC	2020	DXC_10k_2020.pdf	chunk_3
well_2024_page_141_chunk_1_triplet_80	well	ORG	operates_in	paw paw , mi	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
cnp_2021_page_17_chunk_3_triplet_8	cnp	ORG	operates_in	europe	GPE	January 2021	December 2021	CNP	2021	CNP_10k_2021.pdf	chunk_3
well_2020_page_126_chunk_3_triplet_20	well	ORG	operates_in	highland ranch , co	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_3
well_2023_page_141_chunk_1_triplet_74	well	ORG	operates_in	niagara fall , ny	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
well_2019_page_120_chunk_2_triplet_6	well	ORG	operates_in	cedar rapid , ia	GPE	default_start_timestamp	default_end_timestamp	WELL	2019	WELL_10k_2019.pdf	chunk_2
dxc_2018_page_130_chunk_6_triplet_12	dxc	ORG	operates_in	australia	GPE	April 2016	April 2016	DXC	2018	DXC_10k_2018.pdf	chunk_6
well_2019_page_115_chunk_2_triplet_9	well	ORG	operates_in	reno , nv	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_2
gme_2015_page_8_chunk_1_triplet_5	gme	ORG	operates_in	shopping mall	LOGISTICS	January 2015	December 2015	GME	2015	GME_10k_2015.pdf	chunk_1
well_2020_page_124_chunk_2_triplet_5	well	ORG	operates_in	alexandria , va	GPE	January 2020	default_end_timestamp	WELL	2020	WELL_10k_2020.pdf	chunk_2
well_2022_page_121_chunk_4_triplet_18	well	ORG	operates_in	colt neck , nj	GPE	January 2022	default_end_timestamp	WELL	2022	WELL_10k_2022.pdf	chunk_4
well_2023_page_139_chunk_1_triplet_43	well	ORG	operates_in	windsor , va	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
tgna_2015_page_65_chunk_2_triplet_34	belo corp .	COMP	operates_in	virginia	GPE	January 2015	December 2015	TGNA	2015	TGNA_10k_2015.pdf	chunk_2
amzn_2020_page_1_chunk_1_triplet_13	amzn	ORG	operates_in	delaware	GPE	January 2020	December 2020	AMZN	2020	AMZN_10k_2020.pdf	chunk_1
well_2024_page_150_chunk_1_triplet_33	well	ORG	operates_in	shepherdstown	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2021_page_137_chunk_4_triplet_24	well	ORG	operates_in	southlake , tx	GPE	January 2021	December 2021	WELL	2021	WELL_10k_2021.pdf	chunk_4
gme_2014_page_13_chunk_3_triplet_3	gme	ORG	operates_in	australia	GPE	January 2014	default_end_timestamp	GME	2014	GME_10k_2014.pdf	chunk_3
well_2024_page_143_chunk_1_triplet_58	well	ORG	operates_in	stephenville , tx	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
pom_2015_page_68_chunk_3_triplet_8	pom	ORG	operates_in	maryland	GPE	July 2014	December 2015	POM	2015	POM_10k_2015.pdf	chunk_3
cnp_2020_page_16_chunk_1_triplet_37	centerpoint energy	COMP	operates_in	ohio	GPE	January 2020	December 2020	CNP	2020	CNP_10k_2020.pdf	chunk_1
well_2023_page_137_chunk_1_triplet_102	well	ORG	operates_in	nottingham , uk	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
cnp_2019_page_11_chunk_1_triplet_14	cnp	ORG	operates_in	natural gas utility	SEGMENT	January 2019	December 2019	CNP	2019	CNP_10k_2019.pdf	chunk_1
cnp_2014_page_119_chunk_5_triplet_10	cnp	ORG	operates_in	other operation	SEGMENT	January 2014	December 2014	CNP	2014	CNP_10k_2014.pdf	chunk_5
well_2019_page_121_chunk_1_triplet_14	well	ORG	operates_in	concord , nh	GPE	January 2019	default_end_timestamp	WELL	2019	WELL_10k_2019.pdf	chunk_1
vz_2015_page_3_chunk_4_triplet_1	vz	ORG	operates_in	united state	GPE	default_start_timestamp	default_end_timestamp	VZ	2015	VZ_10k_2015.pdf	chunk_4
well_2022_page_123_chunk_4_triplet_1	well	ORG	operates_in	laguna wood , ca	GPE	January 2022	default_end_timestamp	WELL	2022	WELL_10k_2022.pdf	chunk_4
well_2020_page_124_chunk_2_triplet_31	well	ORG	operates_in	benbrook , tx	GPE	January 2020	default_end_timestamp	WELL	2020	WELL_10k_2020.pdf	chunk_2
well_2022_page_123_chunk_4_triplet_3	well	ORG	operates_in	lake zurich , il	GPE	January 2022	default_end_timestamp	WELL	2022	WELL_10k_2022.pdf	chunk_4
well_2024_page_147_chunk_1_triplet_35	well	ORG	operates_in	danbury , ct	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
cat_2023_page_26_chunk_2_triplet_70	cat	ORG	operates_in	hortolandia	GPE	January 2023	December 2023	CAT	2023	CAT_10k_2023.pdf	chunk_2
well_2023_page_132_chunk_1_triplet_39	well	ORG	operates_in	port st. lucie	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
rcl_2015_page_7_chunk_3_triplet_14	rcl	ORG	operates_in	thailand	GPE	January 2015	December 2015	RCL	2015	RCL_10k_2015.pdf	chunk_3
well_2020_page_125_chunk_3_triplet_41	well	ORG	operates_in	farnborough , united kingdom	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_3
rcl_2016_page_22_chunk_1_triplet_13	rcl	ORG	operates_in	united kingdom	GPE	January 2016	December 2016	RCL	2016	RCL_10k_2016.pdf	chunk_1
rcl_2024_page_11_chunk_1_triplet_15	rcl	ORG	operates_in	120 country	GPE	January 2024	December 2024	RCL	2024	RCL_10k_2024.pdf	chunk_1
well_2021_page_129_chunk_2_triplet_24	well	ORG	operates_in	fairfax , va	GPE	January 2021	December 2021	WELL	2021	WELL_10k_2021.pdf	chunk_2
well_2023_page_129_chunk_1_triplet_87	well	ORG	operates_in	elkhorn , ne	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
cnp_2016_page_103_chunk_1_triplet_2	cnp	ORG	operates_in	houston	GPE	January 2016	default_end_timestamp	CNP	2016	CNP_10k_2016.pdf	chunk_1
cat_2015_page_92_chunk_5_triplet_9	cat	ORG	operates_in	latin america	GPE	January 2013	December 2013	CAT	2015	CAT_10k_2015.pdf	chunk_5
well_2021_page_129_chunk_2_triplet_31	well	ORG	operates_in	fayetteville , ny	GPE	January 2021	December 2021	WELL	2021	WELL_10k_2021.pdf	chunk_2
well_2019_page_125_chunk_1_triplet_1	well	ORG	operates_in	mentor	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_1
well_2019_page_127_chunk_3_triplet_18	well	ORG	operates_in	stamford , uk	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_3
well_2020_page_124_chunk_4_triplet_6	well	ORG	operates_in	bloomington , in	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_4
well_2021_page_123_chunk_4_triplet_13	well	ORG	operates_in	lenexa , ks	GPE	January 2021	default_end_timestamp	WELL	2021	WELL_10k_2021.pdf	chunk_4
cat_2024_page_85_chunk_7_triplet_2	cat	ORG	operates_in	latin america	GPE	default_start_timestamp	default_end_timestamp	CAT	2024	CAT_10k_2024.pdf	chunk_7
well_2020_page_117_chunk_4_triplet_22	well	ORG	operates_in	brossard , qc	GPE	January 2020	default_end_timestamp	WELL	2020	WELL_10k_2020.pdf	chunk_4
well_2020_page_55_chunk_2_triplet_11	well	ORG	operates_in	washington , dc	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_2
well_2023_page_139_chunk_1_triplet_34	well	ORG	operates_in	westlake , oh	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
cnp_2022_page_49_chunk_3_triplet_18	centerpoint energy	COMP	operates_in	indiana	GPE	December 2021	December 2022	CNP	2022	CNP_10k_2022.pdf	chunk_3
well_2020_page_129_chunk_1_triplet_10	well	ORG	operates_in	roanoke , va	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_1
rcl_2019_page_5_chunk_1_triplet_39	rcl	ORG	operates_in	alaska	GPE	January 2019	December 2019	RCL	2019	RCL_10k_2019.pdf	chunk_1
well_2024_page_136_chunk_1_triplet_16	well	ORG	operates_in	broomfield , co	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2019_page_37_chunk_2_triplet_43	well	ORG	operates_in	wisconsin	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_2
well_2024_page_151_chunk_1_triplet_33	well	ORG	operates_in	windsor , va	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
vz_2021_page_1_chunk_1_triplet_2	vz	ORG	operates_in	united state	GPE	January 2021	December 2021	VZ	2021	VZ_10k_2021.pdf	chunk_1
well_2024_page_148_chunk_1_triplet_48	well	ORG	operates_in	lebanon , nh	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2022_page_125_chunk_4_triplet_3	well	ORG	operates_in	portage , mi	GPE	January 2022	December 2022	WELL	2022	WELL_10k_2022.pdf	chunk_4
well_2023_page_112_chunk_2_triplet_20	well	ORG	operates_in	outpatient medical	SEGMENT	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_2
well_2020_page_129_chunk_1_triplet_8	well	ORG	operates_in	richmond , in	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_1
well_2019_page_117_chunk_1_triplet_2	well	ORG	operates_in	torrance , ca	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_1
well_2023_page_131_chunk_1_triplet_32	well	ORG	operates_in	marysville , wa	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
well_2022_page_131_chunk_3_triplet_12	well	ORG	operates_in	holton	GPE	January 2022	December 2022	WELL	2022	WELL_10k_2022.pdf	chunk_3
well_2019_page_133_chunk_1_triplet_4	well	ORG	operates_in	franklin	GPE	January 2019	default_end_timestamp	WELL	2019	WELL_10k_2019.pdf	chunk_1
well_2020_page_129_chunk_3_triplet_14	well	ORG	operates_in	stafford , uk	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_3
pom_2015_page_11_chunk_2_triplet_6	delmarva power	COMP	operates_in	delaware	GPE	January 2015	December 2015	POM	2015	POM_10k_2015.pdf	chunk_2
well_2023_page_128_chunk_4_triplet_26	well	ORG	operates_in	boise , id	GPE	January 2019	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_4
well_2023_page_138_chunk_1_triplet_25	well	ORG	operates_in	pottstown	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
well_2019_page_121_chunk_3_triplet_28	well	ORG	operates_in	encinitas , ca	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_3
rcl_2021_page_96_chunk_3_triplet_6	rcl	ORG	operates_in	east asia	GPE	January 2021	December 2021	RCL	2021	RCL_10k_2021.pdf	chunk_3
well_2020_page_128_chunk_1_triplet_32	well	ORG	operates_in	orange park	GPE	January 2020	December 2020	WELL	2020	WELL_10k_2020.pdf	chunk_1
well_2021_page_122_chunk_4_triplet_35	well	ORG	operates_in	helena , mt	GPE	January 2021	default_end_timestamp	WELL	2021	WELL_10k_2021.pdf	chunk_4
well_2022_page_125_chunk_4_triplet_20	well	ORG	operates_in	rehoboth beach , de	GPE	January 2022	December 2022	WELL	2022	WELL_10k_2022.pdf	chunk_4
cat_2015_page_98_chunk_3_triplet_3	cat	ORG	operates_in	luxembourg	GPE	January 2015	default_end_timestamp	CAT	2015	CAT_10k_2015.pdf	chunk_3
rcl_2016_page_9_chunk_1_triplet_34	rcl	ORG	operates_in	china	GPE	January 2016	December 2016	RCL	2016	RCL_10k_2016.pdf	chunk_1
vz_2020_page_43_chunk_3_triplet_23	vz	ORG	operates_in	pennsylvania	GPE	January 2020	December 2020	VZ	2020	VZ_10k_2020.pdf	chunk_3
well_2024_page_150_chunk_1_triplet_9	well	ORG	operates_in	richardson	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
well_2023_page_135_chunk_2_triplet_22	well	ORG	operates_in	ballymena	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_2
well_2020_page_119_chunk_4_triplet_3	well	ORG	operates_in	la palma , ca	GPE	January 2020	default_end_timestamp	WELL	2020	WELL_10k_2020.pdf	chunk_4
well_2021_page_133_chunk_3_triplet_2	well	ORG	operates_in	telford , uk	GPE	January 2021	December 2021	WELL	2021	WELL_10k_2021.pdf	chunk_3
well_2021_page_121_chunk_4_triplet_27	well	ORG	operates_in	danville , in	GPE	January 2021	default_end_timestamp	WELL	2021	WELL_10k_2021.pdf	chunk_4
vz_2016_page_4_chunk_1_triplet_3	vz	ORG	operates_in	united state	GPE	January 2016	December 2016	VZ	2016	VZ_10k_2016.pdf	chunk_1
well_2024_page_143_chunk_1_triplet_27	well	ORG	operates_in	shawnee , ks	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
amzn_2023_page_18_chunk_1_triplet_1	amzn	ORG	operates_in	distribution center	LOGISTICS	January 2023	December 2023	AMZN	2023	AMZN_10k_2023.pdf	chunk_1
amzn_2022_page_23_chunk_3_triplet_3	amzn	ORG	operates_in	north america	GPE	January 2022	default_end_timestamp	AMZN	2022	AMZN_10k_2022.pdf	chunk_3
well_2023_page_142_chunk_1_triplet_24	well	ORG	operates_in	st. louis , mo	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
well_2022_page_125_chunk_4_triplet_35	well	ORG	operates_in	round rock , tx	GPE	January 2022	December 2022	WELL	2022	WELL_10k_2022.pdf	chunk_4
well_2019_page_114_chunk_1_triplet_5	well	ORG	operates_in	newtown square , pennsylvania	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_1
cat_2024_page_113_chunk_5_triplet_5	cat	COMP	operates_in	north america	GPE	January 2024	December 2024	CAT	2024	CAT_10k_2024.pdf	chunk_5
cnp_2023_page_52_chunk_2_triplet_3	cnp	ORG	operates_in	kentucky	GPE	January 2023	December 2023	CNP	2023	CNP_10k_2023.pdf	chunk_2
well_2022_page_126_chunk_2_triplet_4	well	ORG	operates_in	saginaw , mi	GPE	January 2022	December 2022	WELL	2022	WELL_10k_2022.pdf	chunk_2
well_2024_page_153_chunk_1_triplet_5	well	ORG	operates_in	dunkirk , md	GPE	January 2024	December 2024	WELL	2024	WELL_10k_2024.pdf	chunk_1
rcl_2014_page_12_chunk_1_triplet_26	rcl	ORG	operates_in	destination	GPE	January 2014	December 2014	RCL	2014	RCL_10k_2014.pdf	chunk_1
well_2019_page_129_chunk_1_triplet_8	well	ORG	operates_in	weatherford	GPE	January 2019	December 2019	WELL	2019	WELL_10k_2019.pdf	chunk_1
well_2022_page_126_chunk_2_triplet_8	well	ORG	operates_in	salisbury , united kingdom	GPE	January 2022	December 2022	WELL	2022	WELL_10k_2022.pdf	chunk_2
well_2021_page_138_chunk_2_triplet_21	well	ORG	operates_in	ypsilanti , mi	GPE	January 2021	December 2021	WELL	2021	WELL_10k_2021.pdf	chunk_2
well_2023_page_137_chunk_1_triplet_22	well	ORG	operates_in	lake mary , fl	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
well_2023_page_138_chunk_1_triplet_41	well	ORG	operates_in	ruston	GPE	January 2023	December 2023	WELL	2023	WELL_10k_2023.pdf	chunk_1
cnp_2017_page_7_chunk_1_triplet_19	ngd	SEGMENT	operates_in	arkansas	GPE	January 2017	December 2017	CNP	2017	CNP_10k_2017.pdf	chunk_1
well_2022_page_126_chunk_2_triplet_13	well	ORG	operates_in	san gabriel , ca	GPE	January 2022	December 2022	WELL	2022	WELL_10k_2022.pdf	chunk_2
well_2022_page_126_chunk_2_triplet_14	well	ORG	operates_in	san jose , ca	GPE	January 2022	December 2022	WELL	2022	WELL_10k_2022.pdf	chunk_2
cnp_2020_page_17_chunk_2_triplet_12	cerc gas	SEGMENT	operates_in	louisiana	GPE	January 2020	December 2020	CNP	2020	CNP_10k_2020.pdf	chunk_2
